,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
443,Argentina,Maize,1994,42371,591.0,30195.0,18.17
444,Argentina,Maize,1994,42371,591.0,30195.0,18.31
445,Argentina,Potatoes,1994,230166,591.0,30195.0,18.17
446,Argentina,Potatoes,1994,230166,591.0,30195.0,18.31
447,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.17
448,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.31
449,Argentina,Sorghum,1994,35065,591.0,30195.0,18.17
450,Argentina,Sorghum,1994,35065,591.0,30195.0,18.31
451,Argentina,Soybeans,1994,20386,591.0,30195.0,18.17
452,Argentina,Soybeans,1994,20386,591.0,30195.0,18.31
453,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.17
454,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.31
455,Argentina,Wheat,1994,20237,591.0,30195.0,18.17
456,Argentina,Wheat,1994,20237,591.0,30195.0,18.31
457,Argentina,Cassava,1995,100000,591.0,37842.0,17.74
458,Argentina,Cassava,1995,100000,591.0,37842.0,17.62
459,Argentina,Maize,1995,45223,591.0,37842.0,17.74
460,Argentina,Maize,1995,45223,591.0,37842.0,17.62
461,Argentina,Potatoes,1995,274272,591.0,37842.0,17.74
462,Argentina,Potatoes,1995,274272,591.0,37842.0,17.62
463,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.74
464,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.62
465,Argentina,Sorghum,1995,34588,591.0,37842.0,17.74
466,Argentina,Sorghum,1995,34588,591.0,37842.0,17.62
467,Argentina,Soybeans,1995,20446,591.0,37842.0,17.74
468,Argentina,Soybeans,1995,20446,591.0,37842.0,17.62
469,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.74
470,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.62
471,Argentina,Wheat,1995,21675,591.0,37842.0,17.74
472,Argentina,Wheat,1995,21675,591.0,37842.0,17.62
473,Argentina,Cassava,1996,100000,591.0,54595.0,17.64
474,Argentina,Cassava,1996,100000,591.0,54595.0,17.97
475,Argentina,Maize,1996,40397,591.0,54595.0,17.64
476,Argentina,Maize,1996,40397,591.0,54595.0,17.97
477,Argentina,Potatoes,1996,228877,591.0,54595.0,17.64
478,Argentina,Potatoes,1996,228877,591.0,54595.0,17.97
479,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.64
480,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.97
481,Argentina,Sorghum,1996,38763,591.0,54595.0,17.64
482,Argentina,Sorghum,1996,38763,591.0,54595.0,17.97
483,Argentina,Soybeans,1996,21051,591.0,54595.0,17.64
484,Argentina,Soybeans,1996,21051,591.0,54595.0,17.97
485,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.64
486,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.97
487,Argentina,Wheat,1996,19344,591.0,54595.0,17.64
488,Argentina,Wheat,1996,19344,591.0,54595.0,17.97
489,Argentina,Cassava,1997,100000,591.0,77691.0,18.29
490,Argentina,Cassava,1997,100000,591.0,77691.0,18.54
491,Argentina,Maize,1997,45557,591.0,77691.0,18.29
492,Argentina,Maize,1997,45557,591.0,77691.0,18.54
493,Argentina,Potatoes,1997,268502,591.0,77691.0,18.29
494,Argentina,Potatoes,1997,268502,591.0,77691.0,18.54
495,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.29
496,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54
497,Argentina,Sorghum,1997,36845,591.0,77691.0,18.29
498,Argentina,Sorghum,1997,36845,591.0,77691.0,18.54
499,Argentina,Soybeans,1997,17212,591.0,77691.0,18.29
500,Argentina,Soybeans,1997,17212,591.0,77691.0,18.54
501,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.29
502,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.54
503,Argentina,Wheat,1997,22426,591.0,77691.0,18.29
504,Argentina,Wheat,1997,22426,591.0,77691.0,18.54
505,Argentina,Cassava,1998,100000,591.0,62397.0,17.23
506,Argentina,Cassava,1998,100000,591.0,62397.0,17.52
507,Argentina,Maize,1998,60780,591.0,62397.0,17.23
508,Argentina,Maize,1998,60780,591.0,62397.0,17.52
509,Argentina,Potatoes,1998,293744,591.0,62397.0,17.23
510,Argentina,Potatoes,1998,293744,591.0,62397.0,17.52
511,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.23
512,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.52
513,Argentina,Sorghum,1998,48105,591.0,62397.0,17.23
514,Argentina,Sorghum,1998,48105,591.0,62397.0,17.52
515,Argentina,Soybeans,1998,26937,591.0,62397.0,17.23
516,Argentina,Soybeans,1998,26937,591.0,62397.0,17.52
517,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.23
518,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.52
519,Argentina,Wheat,1998,26088,591.0,62397.0,17.23
520,Argentina,Wheat,1998,26088,591.0,62397.0,17.52
521,Argentina,Cassava,1999,100000,591.0,62831.39,17.15
522,Argentina,Cassava,1999,100000,591.0,62831.39,17.71
523,Argentina,Maize,1999,53702,591.0,62831.39,17.15
524,Argentina,Maize,1999,53702,591.0,62831.39,17.71
525,Argentina,Potatoes,1999,238938,591.0,62831.39,17.15
526,Argentina,Potatoes,1999,238938,591.0,62831.39,17.71
527,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.15
528,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.71
529,Argentina,Sorghum,1999,43845,591.0,62831.39,17.15
530,Argentina,Sorghum,1999,43845,591.0,62831.39,17.71
531,Argentina,Soybeans,1999,24450,591.0,62831.39,17.15
532,Argentina,Soybeans,1999,24450,591.0,62831.39,17.71
533,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.15
534,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.71
535,Argentina,Wheat,1999,23028,591.0,62831.39,17.15
536,Argentina,Wheat,1999,23028,591.0,62831.39,17.71
537,Argentina,Cassava,2000,100000,591.0,63265.78,16.98
538,Argentina,Cassava,2000,100000,591.0,63265.78,17.66
539,Argentina,Maize,2000,54329,591.0,63265.78,16.98
540,Argentina,Maize,2000,54329,591.0,63265.78,17.66
541,Argentina,Potatoes,2000,277566,591.0,63265.78,16.98
542,Argentina,Potatoes,2000,277566,591.0,63265.78,17.66
543,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,16.98
544,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,17.66
545,Argentina,Sorghum,2000,46477,591.0,63265.78,16.98
546,Argentina,Sorghum,2000,46477,591.0,63265.78,17.66
547,Argentina,Soybeans,2000,23312,591.0,63265.78,16.98
548,Argentina,Soybeans,2000,23312,591.0,63265.78,17.66
549,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,16.98
550,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,17.66
551,Argentina,Wheat,2000,24873,591.0,63265.78,16.98
552,Argentina,Wheat,2000,24873,591.0,63265.78,17.66
553,Argentina,Cassava,2001,100000,591.0,63700.17,17.71
554,Argentina,Cassava,2001,100000,591.0,63700.17,18.42
555,Argentina,Maize,2001,54553,591.0,63700.17,17.71
556,Argentina,Maize,2001,54553,591.0,63700.17,18.42
557,Argentina,Potatoes,2001,283768,591.0,63700.17,17.71
558,Argentina,Potatoes,2001,283768,591.0,63700.17,18.42
559,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,17.71
560,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,18.42
561,Argentina,Sorghum,2001,47429,591.0,63700.17,17.71
562,Argentina,Sorghum,2001,47429,591.0,63700.17,18.42
563,Argentina,Soybeans,2001,25846,591.0,63700.17,17.71
564,Argentina,Soybeans,2001,25846,591.0,63700.17,18.42
565,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,17.71
566,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,18.42
567,Argentina,Wheat,2001,24934,591.0,63700.17,17.71
568,Argentina,Wheat,2001,24934,591.0,63700.17,18.42
569,Argentina,Cassava,2002,100000,591.0,64134.56,17.58
570,Argentina,Cassava,2002,100000,591.0,64134.56,18.07
571,Argentina,Maize,2002,60791,591.0,64134.56,17.58
572,Argentina,Maize,2002,60791,591.0,64134.56,18.07
573,Argentina,Potatoes,2002,251347,591.0,64134.56,17.58
574,Argentina,Potatoes,2002,251347,591.0,64134.56,18.07
575,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,17.58
576,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,18.07
577,Argentina,Sorghum,2002,52691,591.0,64134.56,17.58
578,Argentina,Sorghum,2002,52691,591.0,64134.56,18.07
579,Argentina,Soybeans,2002,26304,591.0,64134.56,17.58
580,Argentina,Soybeans,2002,26304,591.0,64134.56,18.07
581,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,17.58
582,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,18.07
583,Argentina,Wheat,2002,22398,591.0,64134.56,17.58
584,Argentina,Wheat,2002,22398,591.0,64134.56,18.07
585,Argentina,Cassava,2004,100000,591.0,65003.34,17.67
586,Argentina,Cassava,2004,100000,591.0,65003.34,18.11
587,Argentina,Maize,2004,63931,591.0,65003.34,17.67
588,Argentina,Maize,2004,63931,591.0,65003.34,18.11
589,Argentina,Potatoes,2004,288717,591.0,65003.34,17.67
590,Argentina,Potatoes,2004,288717,591.0,65003.34,18.11
591,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,17.67
592,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,18.11
593,Argentina,Sorghum,2004,45531,591.0,65003.34,17.67
594,Argentina,Sorghum,2004,45531,591.0,65003.34,18.11
595,Argentina,Soybeans,2004,22075,591.0,65003.34,17.67
596,Argentina,Soybeans,2004,22075,591.0,65003.34,18.11
597,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,17.67
598,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,18.11
599,Argentina,Wheat,2004,25441,591.0,65003.34,17.67
600,Argentina,Wheat,2004,25441,591.0,65003.34,18.11
601,Argentina,Cassava,2005,100000,591.0,65437.73,17.32
602,Argentina,Cassava,2005,100000,591.0,65437.73,17.83
603,Argentina,Maize,2005,73587,591.0,65437.73,17.32
604,Argentina,Maize,2005,73587,591.0,65437.73,17.83
605,Argentina,Potatoes,2005,283917,591.0,65437.73,17.32
606,Argentina,Potatoes,2005,283917,591.0,65437.73,17.83
607,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.32
608,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.83
609,Argentina,Sorghum,2005,51872,591.0,65437.73,17.32
610,Argentina,Sorghum,2005,51872,591.0,65437.73,17.83
611,Argentina,Soybeans,2005,27287,591.0,65437.73,17.32
612,Argentina,Soybeans,2005,27287,591.0,65437.73,17.83
613,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.32
614,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.83
615,Argentina,Wheat,2005,26356,591.0,65437.73,17.32
616,Argentina,Wheat,2005,26356,591.0,65437.73,17.83
617,Argentina,Cassava,2006,100000,591.0,65872.12,18.1
618,Argentina,Cassava,2006,100000,591.0,65872.12,18.35
619,Argentina,Maize,2006,59030,591.0,65872.12,18.1
620,Argentina,Maize,2006,59030,591.0,65872.12,18.35
621,Argentina,Potatoes,2006,285828,591.0,65872.12,18.1
622,Argentina,Potatoes,2006,285828,591.0,65872.12,18.35
623,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.1
624,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.35
625,Argentina,Sorghum,2006,46778,591.0,65872.12,18.1
626,Argentina,Sorghum,2006,46778,591.0,65872.12,18.35
627,Argentina,Soybeans,2006,26793,591.0,65872.12,18.1
628,Argentina,Soybeans,2006,26793,591.0,65872.12,18.35
629,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.1
630,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.35
631,Argentina,Wheat,2006,25302,591.0,65872.12,18.1
632,Argentina,Wheat,2006,25302,591.0,65872.12,18.35
633,Argentina,Cassava,2007,100000,591.0,81582.64,16.71
634,Argentina,Cassava,2007,100000,591.0,81582.64,17.14
635,Argentina,Maize,2007,76655,591.0,81582.64,16.71
636,Argentina,Maize,2007,76655,591.0,81582.64,17.14
637,Argentina,Potatoes,2007,286765,591.0,81582.64,16.71
638,Argentina,Potatoes,2007,286765,591.0,81582.64,17.14
639,Argentina,"Rice, paddy",2007,65604,591.0,81582.64,16.71
640,Argentina,"Rice, paddy",2007,65604,591.0,81582.64,17.14
641,Argentina,Sorghum,2007,47021,591.0,81582.64,16.71
642,Argentina,Sorghum,2007,47021,591.0,81582.64,17.14
643,Argentina,Soybeans,2007,29712,591.0,81582.64,16.71
644,Argentina,Soybeans,2007,29712,591.0,81582.64,17.14
645,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,16.71
646,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,17.14
647,Argentina,Wheat,2007,26234,591.0,81582.64,16.71
648,Argentina,Wheat,2007,26234,591.0,81582.64,17.14
649,Argentina,Cassava,2008,100000,591.0,87149.01,17.71
650,Argentina,Cassava,2008,100000,591.0,87149.01,18.39
651,Argentina,Maize,2008,64525,591.0,87149.01,17.71
652,Argentina,Maize,2008,64525,591.0,87149.01,18.39
653,Argentina,Potatoes,2008,279412,591.0,87149.01,17.71
654,Argentina,Potatoes,2008,279412,591.0,87149.01,18.39
655,Argentina,"Rice, paddy",2008,68278,591.0,87149.01,17.71
656,Argentina,"Rice, paddy",2008,68278,591.0,87149.01,18.39
657,Argentina,Sorghum,2008,47474,591.0,87149.01,17.71
658,Argentina,Sorghum,2008,47474,591.0,87149.01,18.39
659,Argentina,Soybeans,2008,28216,591.0,87149.01,17.71
660,Argentina,Soybeans,2008,28216,591.0,87149.01,18.39
661,Argentina,Sweet potatoes,2008,145105,591.0,87149.01,17.71
662,Argentina,Sweet potatoes,2008,145105,591.0,87149.01,18.39
663,Argentina,Wheat,2008,28271,591.0,87149.01,17.71
664,Argentina,Wheat,2008,28271,591.0,87149.01,18.39
665,Argentina,Cassava,2009,101695,591.0,61586.56,18.16
666,Argentina,Cassava,2009,101695,591.0,61586.56,18.09
667,Argentina,Maize,2009,55760,591.0,61586.56,18.16
668,Argentina,Maize,2009,55760,591.0,61586.56,18.09
669,Argentina,Potatoes,2009,284439,591.0,61586.56,18.16
670,Argentina,Potatoes,2009,284439,591.0,61586.56,18.09
671,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.16
672,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.09
673,Argentina,Sorghum,2009,38752,591.0,61586.56,18.16
674,Argentina,Sorghum,2009,38752,591.0,61586.56,18.09
675,Argentina,Soybeans,2009,18480,591.0,61586.56,18.16
676,Argentina,Soybeans,2009,18480,591.0,61586.56,18.09
677,Argentina,Sweet potatoes,2009,151208,591.0,61586.56,18.16
678,Argentina,Sweet potatoes,2009,151208,591.0,61586.56,18.09
679,Argentina,Wheat,2009,19628,591.0,61586.56,18.16
680,Argentina,Wheat,2009,19628,591.0,61586.56,18.09
681,Argentina,Cassava,2010,101000,591.0,105915.04,17.33
682,Argentina,Cassava,2010,101000,591.0,105915.04,17.84
683,Argentina,Maize,2010,78040,591.0,105915.04,17.33
684,Argentina,Maize,2010,78040,591.0,105915.04,17.84
685,Argentina,Potatoes,2010,289849,591.0,105915.04,17.33
686,Argentina,Potatoes,2010,289849,591.0,105915.04,17.84
687,Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.33
688,Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.84
689,Argentina,Sorghum,2010,48163,591.0,105915.04,17.33
690,Argentina,Sorghum,2010,48163,591.0,105915.04,17.84
691,Argentina,Soybeans,2010,29053,591.0,105915.04,17.33
692,Argentina,Soybeans,2010,29053,591.0,105915.04,17.84
693,Argentina,Sweet potatoes,2010,149382,591.0,105915.04,17.33
694,Argentina,Sweet potatoes,2010,149382,591.0,105915.04,17.84
695,Argentina,Wheat,2010,27113,591.0,105915.04,17.33
696,Argentina,Wheat,2010,27113,591.0,105915.04,17.84
697,Argentina,Cassava,2011,100000,591.0,100424.62,17.58
698,Argentina,Cassava,2011,100000,591.0,100424.62,17.93
699,Argentina,Maize,2011,63503,591.0,100424.62,17.58
700,Argentina,Maize,2011,63503,591.0,100424.62,17.93
701,Argentina,Potatoes,2011,286657,591.0,100424.62,17.58
702,Argentina,Potatoes,2011,286657,591.0,100424.62,17.93
703,Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.58
704,Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.93
705,Argentina,Sorghum,2011,44029,591.0,100424.62,17.58
706,Argentina,Sorghum,2011,44029,591.0,100424.62,17.93
707,Argentina,Soybeans,2011,26053,591.0,100424.62,17.58
708,Argentina,Soybeans,2011,26053,591.0,100424.62,17.93
709,Argentina,Sweet potatoes,2011,148754,591.0,100424.62,17.58
710,Argentina,Sweet potatoes,2011,148754,591.0,100424.62,17.93
711,Argentina,Wheat,2011,35063,591.0,100424.62,17.58
712,Argentina,Wheat,2011,35063,591.0,100424.62,17.93
713,Argentina,Cassava,2012,100000,591.0,136185.08,18.18
714,Argentina,Cassava,2012,100000,591.0,136185.08,18.43
715,Argentina,Maize,2012,57346,591.0,136185.08,18.18
716,Argentina,Maize,2012,57346,591.0,136185.08,18.43
717,Argentina,Potatoes,2012,287821,591.0,136185.08,18.18
718,Argentina,Potatoes,2012,287821,591.0,136185.08,18.43
719,Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.18
720,Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.43
721,Argentina,Sorghum,2012,46534,591.0,136185.08,18.18
722,Argentina,Sorghum,2012,46534,591.0,136185.08,18.43
723,Argentina,Soybeans,2012,22814,591.0,136185.08,18.18
724,Argentina,Soybeans,2012,22814,591.0,136185.08,18.43
725,Argentina,Sweet potatoes,2012,148126,591.0,136185.08,18.18
726,Argentina,Sweet potatoes,2012,148126,591.0,136185.08,18.43
727,Argentina,Wheat,2012,32199,591.0,136185.08,18.18
728,Argentina,Wheat,2012,32199,591.0,136185.08,18.43
729,Argentina,Cassava,2013,99459,591.0,171945.54,16.45
730,Argentina,Cassava,2013,99459,591.0,171945.54,16.88
731,Argentina,Maize,2013,66037,591.0,171945.54,16.45
732,Argentina,Maize,2013,66037,591.0,171945.54,16.88
733,Argentina,Potatoes,2013,288984,591.0,171945.54,16.45
734,Argentina,Potatoes,2013,288984,591.0,171945.54,16.88
735,Argentina,"Rice, paddy",2013,67187,591.0,171945.54,16.45
736,Argentina,"Rice, paddy",2013,67187,591.0,171945.54,16.88
737,Argentina,Sorghum,2013,40852,591.0,171945.54,16.45
738,Argentina,Sorghum,2013,40852,591.0,171945.54,16.88
739,Argentina,Soybeans,2013,25391,591.0,171945.54,16.45
740,Argentina,Soybeans,2013,25391,591.0,171945.54,16.88
741,Argentina,Sweet potatoes,2013,147498,591.0,171945.54,16.45
742,Argentina,Sweet potatoes,2013,147498,591.0,171945.54,16.88
743,Argentina,Wheat,2013,26581,591.0,171945.54,16.45
744,Argentina,Wheat,2013,26581,591.0,171945.54,16.88
745,Armenia,Maize,1992,32344,562.0,8.0,7.44
746,Armenia,Potatoes,1992,111301,562.0,8.0,7.44
747,Armenia,Wheat,1992,21600,562.0,8.0,7.44
748,Armenia,Maize,1993,32261,562.0,8.0,7.69
749,Armenia,Potatoes,1993,134416,562.0,8.0,7.69
750,Armenia,Wheat,1993,22257,562.0,8.0,7.69
751,Armenia,Maize,1994,32667,562.0,23.0,8.84
752,Armenia,Potatoes,1994,131195,562.0,23.0,8.84
753,Armenia,Wheat,1994,17842,562.0,23.0,8.84
754,Armenia,Maize,1995,18261,562.0,23.9,9.76
755,Armenia,Potatoes,1995,131196,562.0,23.9,9.76
756,Armenia,Wheat,1995,25480,562.0,23.9,9.76
757,Armenia,Maize,1996,22239,562.0,32.0,9.55
758,Armenia,Potatoes,1996,129626,562.0,32.0,9.55
759,Armenia,Wheat,1996,23569,562.0,32.0,9.55
760,Armenia,Maize,1997,45548,562.0,41.46,9.1
761,Armenia,Potatoes,1997,109362,562.0,41.46,9.1
762,Armenia,Wheat,1997,17009,562.0,41.46,9.1
763,Armenia,Maize,1998,26082,562.0,50.92,10.28
764,Armenia,Potatoes,1998,134409,562.0,50.92,10.28
765,Armenia,Wheat,1998,20651,562.0,50.92,10.28
766,Armenia,Maize,1999,40303,562.0,60.38,10.11
767,Armenia,Potatoes,1999,130618,562.0,60.38,10.11
768,Armenia,Wheat,1999,19466,562.0,60.38,10.11
769,Armenia,Maize,2000,23178,562.0,69.85,9.68
770,Armenia,Potatoes,2000,87349,562.0,69.85,9.68
771,Armenia,Wheat,2000,16679,562.0,69.85,9.68
772,Armenia,Maize,2001,37913,562.0,79.31,10.18
773,Armenia,Potatoes,2001,114619,562.0,79.31,10.18
774,Armenia,Wheat,2001,22263,562.0,79.31,10.18
775,Armenia,Maize,2002,37380,562.0,88.77,9.41
776,Armenia,Potatoes,2002,122814,562.0,88.77,9.41
777,Armenia,Wheat,2002,23877,562.0,88.77,9.41
778,Armenia,Maize,2004,61791,562.0,204.77,9.55
779,Armenia,Potatoes,2004,161509,562.0,204.77,9.55
780,Armenia,Wheat,2004,23416,562.0,204.77,9.55
781,Armenia,Maize,2005,44692,562.0,220.51,9.58
782,Armenia,Potatoes,2005,164459,562.0,220.51,9.58
783,Armenia,Wheat,2005,20252,562.0,220.51,9.58
784,Armenia,Maize,2006,33271,562.0,227.55,9.89
785,Armenia,Potatoes,2006,163418,562.0,227.55,9.89
786,Armenia,Wheat,2006,14627,562.0,227.55,9.89
787,Armenia,Maize,2007,53262,562.0,241.71,9.44
788,Armenia,Potatoes,2007,184719,562.0,241.71,9.44
789,Armenia,Wheat,2007,25837,562.0,241.71,9.44
790,Armenia,Maize,2008,53424,562.0,218.2,9.51
791,Armenia,Potatoes,2008,189096,562.0,218.2,9.51
792,Armenia,Wheat,2008,24322,562.0,218.2,9.51
793,Armenia,Maize,2009,57763,562.0,198.36,9.67
794,Armenia,Potatoes,2009,185496,562.0,198.36,9.67
795,Armenia,Wheat,2009,22374,562.0,198.36,9.67
796,Armenia,Maize,2010,46724,562.0,278.72,11.31
797,Armenia,Potatoes,2010,170146,562.0,278.72,11.31
798,Armenia,Wheat,2010,21192,562.0,278.72,11.31
799,Armenia,Maize,2011,54257,562.0,278.72,8.93
800,Armenia,Potatoes,2011,194426,562.0,278.72,8.93
801,Armenia,Wheat,2011,28800,562.0,278.72,8.93
802,Armenia,Maize,2012,62215,562.0,278.72,10.2
803,Armenia,Potatoes,2012,207151,562.0,278.72,10.2
804,Armenia,Wheat,2012,26010,562.0,278.72,10.2
805,Armenia,Maize,2013,67114,562.0,278.72,11.08
806,Armenia,Potatoes,2013,215290,562.0,278.72,11.08
807,Armenia,Wheat,2013,31273,562.0,278.72,11.08
808,Australia,Maize,1990,41821,534.0,17866.0,16.8
809,Australia,Maize,1990,41821,534.0,17866.0,20.06
810,Australia,Maize,1990,41821,534.0,17866.0,12.11
811,Australia,Maize,1990,41821,534.0,17866.0,14.16
812,Australia,Maize,1990,41821,534.0,17866.0,18.05
813,Australia,Maize,1990,41821,534.0,17866.0,17.47
814,Australia,Potatoes,1990,289832,534.0,17866.0,16.8
815,Australia,Potatoes,1990,289832,534.0,17866.0,20.06
816,Australia,Potatoes,1990,289832,534.0,17866.0,12.11
817,Australia,Potatoes,1990,289832,534.0,17866.0,14.16
818,Australia,Potatoes,1990,289832,534.0,17866.0,18.05
819,Australia,Potatoes,1990,289832,534.0,17866.0,17.47
820,Australia,"Rice, paddy",1990,88000,534.0,17866.0,16.8
821,Australia,"Rice, paddy",1990,88000,534.0,17866.0,20.06
822,Australia,"Rice, paddy",1990,88000,534.0,17866.0,12.11
823,Australia,"Rice, paddy",1990,88000,534.0,17866.0,14.16
824,Australia,"Rice, paddy",1990,88000,534.0,17866.0,18.05
825,Australia,"Rice, paddy",1990,88000,534.0,17866.0,17.47
826,Australia,Sorghum,1990,24883,534.0,17866.0,16.8
827,Australia,Sorghum,1990,24883,534.0,17866.0,20.06
828,Australia,Sorghum,1990,24883,534.0,17866.0,12.11
829,Australia,Sorghum,1990,24883,534.0,17866.0,14.16
830,Australia,Sorghum,1990,24883,534.0,17866.0,18.05
831,Australia,Sorghum,1990,24883,534.0,17866.0,17.47
832,Australia,Soybeans,1990,15718,534.0,17866.0,16.8
833,Australia,Soybeans,1990,15718,534.0,17866.0,20.06
834,Australia,Soybeans,1990,15718,534.0,17866.0,12.11
835,Australia,Soybeans,1990,15718,534.0,17866.0,14.16
836,Australia,Soybeans,1990,15718,534.0,17866.0,18.05
837,Australia,Soybeans,1990,15718,534.0,17866.0,17.47
838,Australia,Sweet potatoes,1990,137140,534.0,17866.0,16.8
839,Australia,Sweet potatoes,1990,137140,534.0,17866.0,20.06
840,Australia,Sweet potatoes,1990,137140,534.0,17866.0,12.11
841,Australia,Sweet potatoes,1990,137140,534.0,17866.0,14.16
842,Australia,Sweet potatoes,1990,137140,534.0,17866.0,18.05
843,Australia,Sweet potatoes,1990,137140,534.0,17866.0,17.47
844,Australia,Wheat,1990,16344,534.0,17866.0,16.8
845,Australia,Wheat,1990,16344,534.0,17866.0,20.06
846,Australia,Wheat,1990,16344,534.0,17866.0,12.11
847,Australia,Wheat,1990,16344,534.0,17866.0,14.16
848,Australia,Wheat,1990,16344,534.0,17866.0,18.05
849,Australia,Wheat,1990,16344,534.0,17866.0,17.47
850,Australia,Maize,1991,39938,534.0,17866.0,16.78
851,Australia,Maize,1991,39938,534.0,17866.0,20.29
852,Australia,Maize,1991,39938,534.0,17866.0,12.22
853,Australia,Maize,1991,39938,534.0,17866.0,13.77
854,Australia,Maize,1991,39938,534.0,17866.0,18.73
855,Australia,Maize,1991,39938,534.0,17866.0,17.85
856,Australia,Potatoes,1991,285359,534.0,17866.0,16.78
857,Australia,Potatoes,1991,285359,534.0,17866.0,20.29
858,Australia,Potatoes,1991,285359,534.0,17866.0,12.22
